ID,Annotation,Gene_name,Genome_ACC,ORF,Start,Stop,Strand
cg2092,RNA polymerase ? factor,sigA (rpoD),BX927147,cg2092,1981923.0,1983407.0,+
cg2094,hypothetical protein,0,BX927147,cg2094,1984044.0,1984148.0,+
cg2095,putative membrane protein,0,BX927147,cg2095,1984207.0,1985613.0,-
cg2096,putative membrane protein,0,BX927147,cg2096,1985630.0,1986169.0,-
cg2097,putative DNA or RNA helicase of superfamily II,0,BX927147,cg2097,1986302.0,1988014.0,-
cg2098,hypothetical protein,0,BX927147,cg2098,1988011.0,1988250.0,-
cg2099,putative membrane protein,0,BX927147,cg2099,1988308.0,1988805.0,+
cg2100,putative rRNA or tRNA methylase,0,BX927147,cg2100,1988792.0,1990327.0,+
cg2101,putative D-tyrosyl-tRNA deacylase,0,BX927147,cg2101,1990341.0,1990775.0,+
cg2102,RNA polymerase ? factor,sigB,BX927147,cg2102,1990902.0,1991897.0,+
cg2103,"master regulator of iron-dependent gene expression, diphtheria toxin repressor DtxR-family",dtxR,BX927147,cg2103,1992314.0,1993000.0,+
cg2104,UDP-glucose 4-epimerase EC:5.1.3.2,galE,BX927147,cg2104,1993007.0,1993996.0,+
cg2105,hypothetical protein,0,BX927147,cg2105,1993993.0,1995126.0,-
cg2106,"hypothetical protein, conserved",0,BX927147,cg2106,1995471.0,1996430.0,+
cg2107,putative superfamily II DNA or RNA helicase,0,BX927147,cg2107,1996554.0,1999094.0,+
cg2109,"hydrogen peroxide sensing regulator, Lys-family",oxyR,BX927147,cg2109,1999225.0,2000208.0,+
cg2110,putative membrane protein,0,BX927147,cg2110,2000322.0,2001413.0,-
cg2111,probable ATP-dependent RNA helicase protein,hrpA,BX927147,cg2111,2001526.0,2005434.0,+
cg2112,"transcriptional regulator of deoxyribonucleotide biosynthesis, YbaD-family (predicted, not yet experimentally proven)",nrdR,BX927147,cg2112,2005476.0,2005928.0,-
cg2113,"transcriptional regulator, suppressor of cell division",divS,BX927147,cg2113,2006036.0,2006458.0,-
cg2114,"transcriptional repressor/regulator, involved in SOS/stress response, LexA-family",lexA,BX927147,cg2114,2006798.0,2007559.0,+
cg2115,"transcriptional regulator of ptsG, ptsS and cg2118-fruK-ptsF operon and ramA, DeoR-type ",sugR,BX927147,cg2115,2007864.0,2008643.0,+
cg2116,putative phosphofructokinase,0,BX927147,cg2116,2008640.0,2009602.0,+
cg2117,"EI enzyme, general component of PTS  (EC:2.7.3.9)",ptsI,BX927147,cg2117,2009664.0,2011370.0,-
cg2118,"transcriptional regulator of sugar metabolism, presumably fructose responsive, DeoR-family",fruR,BX927147,cg2118,2011777.0,2012571.0,+
cg2119,1-phosphofructokinase (EC:2.7.1.56),pfkB (fruK),BX927147,cg2119,2012568.0,2013560.0,+
cg2120,fructose-specific enzyme II BC component of PTS (EC:2.7.1.69),ptsF,BX927147,cg2120,2013557.0,2015623.0,+
cg2121,"phosphocarrier protein HPr, general component of PTS",ptsH,BX927147,cg2121,2015811.0,2016080.0,+
cg2124,"putative transcriptional regulator, AraC-family",0,BX927147,cg2124,2016760.0,2017287.0,-
cg2125,putative uracyl permease,uraA,BX927147,cg2125,2017366.0,2018649.0,-
cg2126,GTPase,hflX,BX927147,cg2126,2018696.0,2020156.0,-
cg2127,hypothetical protein,0,BX927147,cg2127,2020400.0,2021158.0,+
cg2128,putative secreted or membrane protein,0,BX927147,cg2128,2021355.0,2021894.0,+
cg2129,diaminopimelate epimerase (EC:5.1.1.7),dapF,BX927147,cg2129,2021891.0,2022724.0,-
cg2130,tRNA ?2-isopentenylpyrophosphate transferase (EC:2.5.1.8),miaA,BX927147,cg2130,2022730.0,2023635.0,-
cg2131,hypothetical protein,0,BX927147,cg2131,2023655.0,2024266.0,-
cg2132,"hypothetical protein, conserved",0,BX927147,cg2132,2024452.0,2025813.0,+
cg2133,"putative acetyltransferase, GNAT-family",0,BX927147,cg2133,2025814.0,2026839.0,+
cg2134,putative membrane protein,0,BX927147,cg2134,2027166.0,2027837.0,-
cg2135,tRNA methylthiotransferase,miaB,BX927147,cg2135,2027901.0,2029481.0,-
cg2136,"glutamate uptake system, ABC-type, ATP-binding protein",gluA,BX927147,cg2136,2029799.0,2030551.0,+
cg2137,"glutamate uptake system, secreted glutamate-binding protein",gluB,BX927147,cg2137,2030669.0,2031556.0,+
cg2138,"glutamate uptake system, ABC-type, permease subunit 1",gluC,BX927147,cg2138,2031678.0,2032364.0,+
cg2139,"glutamate uptake system, ABC-type, permease subunit 2",gluD,BX927147,cg2139,2032364.0,2033311.0,+
cg2140,"transcriptional regulator involved in DNA repair, RecX-family",recX,BX927147,cg2140,2033344.0,2033991.0,-
cg2141,recombinase A (EC:3.4.21.88),recA,BX927147,cg2141,2034035.0,2035165.0,-
cg2145,"hypothetical protein, conserved",0,BX927147,cg2145,2035440.0,2035655.0,-
cg2146,hypothetical protein,0,BX927147,cg2146,2035713.0,2036393.0,-
cg2147,substrate-specific component BioY of biotin ECF transporter,bioY,BX927147,cg2147,2036588.0,2037193.0,+
cg2148,ATPase component BioM of energizing module of biotin ECF transporter,bioM,BX927147,cg2148,2037217.0,2037918.0,+
cg2149,transmembrane component BioN of energizing module of biotin ECF transporter,bioN,BX927147,cg2149,2037915.0,2038526.0,+
cg2151,putative protein similar to phage shock protein A,0,BX927147,cg2151,2038602.0,2039432.0,-
cg2152,"transcriptional regulator, HTH_3-family, regulates genes involved in proteolysis and DNA repair",clgR,BX927147,cg2152,2039662.0,2039985.0,-
cg2153,"putative protein similar to competence-and mitomycin-induced protein, CinA-like protein",0,BX927147,cg2153,2040043.0,2040561.0,-
cg2154,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase EC:2.7.8.5,pgsA2,BX927147,cg2154,2040565.0,2041170.0,-
cg2155,"hypothetical protein, conserved",0,BX927147,cg2155,2041364.0,2041651.0,+
cg2156,hypothetical protein,0,BX927147,cg2156,2041673.0,2041792.0,+
cg2157,tellurium resistance membrane protein,terC,BX927147,cg2157,2041845.0,2042954.0,-
cg2158,"cell division protein, required for cell division and chromosomepartitioning",ftsK,BX927147,cg2158,2043341.0,2046373.0,-
cg2159,hypothetical protein,0,BX927147,cg2159,2046439.0,2047074.0,-
cg2160,putative hydrolase of metallo-?-lactamase superfamily,0,BX927147,cg2160,2047169.0,2049325.0,-
cg2161,dihydrodipicolinate synthase (EC:4.2.1.52),dapA,BX927147,cg2161,2049328.0,2050233.0,-
cg2162,alternative thymidylate synthase (EC:2.1.1.148),thyX,BX927147,cg2162,2050434.0,2051186.0,-
cg2163,dihydrodipicolinate reductase (EC:1.3.1.26),dapB,BX927147,cg2163,2051238.0,2051984.0,-
cg2165,putative secreted protein,0,BX927147,cg2165,2052165.0,2052866.0,+
cg2166,polyribonucleotide nucleotidyltransferase (EC:2.7.7.8),gpsI,BX927147,cg2166,2052979.0,2055240.0,-
cg2167,30S ribosomal protein S15,rpsO,BX927147,cg2167,2055483.0,2055752.0,-
cg2168,"nucleoside hydrolase,inosine-uridine preferring (EC:3.2.2.1)",iunH2,BX927147,cg2168,2055926.0,2056876.0,-
cg2169,"putative kinase / FMN adenylyltransferase (EC:2.7.1.26), maybe involved riboflavin metabolism, riboflavin ",ribF,BX927147,cg2169,2056966.0,2057991.0,-
cg2170,tRNA pseudouridine synthase B,truB,BX927147,cg2170,2058023.0,2058916.0,+
cg2171,"phosphopantetheinyl transferase, iron-chelating complex subunit",pptA,BX927147,cg2171,2059265.0,2059918.0,-
cg2172,putative serine/threonine-specific protein phosphatase,0,BX927147,cg2172,2059908.0,2060714.0,-
cg2173,"putative DNA-damage-inducible membrane protein, putative MATE multidrug efflux protein, multidrug/oligosaccharidyl-lipid/polysaccharide MOP flippase",dinF,BX927147,cg2173,2060798.0,2062111.0,-
cg2174,putative exopolyphosphatase-related protein,0,BX927147,cg2174,2062098.0,2063096.0,-
cg2175,ribosome-binding factor A,rbfA,BX927147,cg2175,2063102.0,2063551.0,-
cg2176,translation initiation factor IF-2 GTPase,infB,BX927147,cg2176,2063759.0,2066773.0,-
cg2177,putative nucleic-acid-binding protein implicated in transcription termination,0,BX927147,cg2177,2066891.0,2067229.0,-
cg2178,transcription elongation factor NusA,nusA,BX927147,cg2178,2067427.0,2068425.0,-
cg2179,"hypothetical protein, conserved",0,BX927147,cg2179,2068459.0,2068995.0,-
cg2180,putative secreted protein,0,BX927147,cg2180,2069050.0,2069919.0,+
cg2181,"ABC-type peptide transport system, secreted component",oppA,BX927147,cg2181,2070290.0,2071894.0,+
cg2182,"ABC-type peptide transport system, permease component",oppB,BX927147,cg2182,2072073.0,2072999.0,+
cg2183,"ABC-type peptide transport system, permease component",oppC,BX927147,cg2183,2072992.0,2074026.0,+
cg2184,"ATPase component of peptide ABC-type transport system, contains duplicated ATPase domains",oppD,BX927147,cg2184,2074023.0,2075756.0,+
cg2185,prolyl-tRNA synthetase (EC:6.1.1.15),proS,BX927147,cg2185,2075848.0,2077614.0,-
cg2186,"hypothetical protein, conserved",0,BX927147,cg2186,2077702.0,2078439.0,+
cg2187,putative Mg-chelatase subunit D,0,BX927147,cg2187,2078436.0,2079197.0,-
cg2188,putative Mg-chelatase subunit I,0,BX927147,cg2188,2079202.0,2080305.0,-
cg2189,"uroporphyrinogen III synthase/methyltransferase, loss causes cysteine auxotrophy",cobA (cysG),BX927147,cg2189,2080481.0,2081233.0,-
cg2190,"hypothetical protein, conserved",0,BX927147,cg2190,2081288.0,2082712.0,+
cg2191,"hypothetical protein, conserved",0,BX927147,cg2191,2082764.0,2083666.0,-
cg2192,malate:quinone oxidoreductase (EC:1.1.99.16),mqo,BX927147,cg2192,2083911.0,2085413.0,-
cg2193,putative lysophospholipase,0,BX927147,cg2193,2085802.0,2086827.0,+
cg2194,mycothione reductase,mtr (gor),BX927147,cg2194,2086966.0,2088363.0,+
cg2195,putative secreted or membrane protein,0,BX927147,cg2195,2088657.0,2089133.0,+
cg2196,putative secreted or membrane protein,0,BX927147,cg2196,2089189.0,2089548.0,+
cg2197,putative membrane protein,0,BX927147,cg2197,2089678.0,2090409.0,+
cg2198,methionine aminopeptidase (EC:3.4.11.18),map2,BX927147,cg2198,2090406.0,2091281.0,-
cg2199,"penicillin-binding protein, putative D-alanyl-D-alanine carboxypeptidase (EC:3.4.16.4)",pbp2a,BX927147,cg2199,2091343.0,2093211.0,-
cg2200,"two component response regulator, control of heme homeostasis/export",chrA (cgtR8),BX927147,cg2200,2093266.0,2093898.0,-
cg2201,"two component sensor kinase, control of heme homeostasis/export",chrS (cgtS8),BX927147,cg2201,2093895.0,2095028.0,-
cg2202,"ABC-type heme transport system, permease component",hrtB,BX927147,cg2202,2095139.0,2096098.0,+
cg2204,"ABC-type heme transport system, ATPase component",hrtA,BX927147,cg2204,2096114.0,2096806.0,+
cg2206,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC:1.17.7.1),ispG,BX927147,cg2206,2097397.0,2098608.0,-
cg2207,putative membrane-embedded Zn-dependent protease,0,BX927147,cg2207,2098716.0,2099930.0,-
cg2208,1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC:1.1.1.267),dxr,BX927147,cg2208,2099950.0,2101119.0,-
cg2211,putative membrane protein,0,BX927147,cg2211,2101372.0,2101815.0,+
cg2212,"putative ABC-type multidrug transport system, permease component",0,BX927147,cg2212,2101872.0,2103452.0,-
cg2213,"putative ABC-type multidrug transport system, ATPase component",0,BX927147,cg2213,2103453.0,2104310.0,-
cg2214,putative Fe-S-cluster redox enzyme,0,BX927147,cg2214,2104501.0,2105601.0,-
cg2215,putative membrane protein,0,BX927147,cg2215,2105694.0,2106194.0,+
cg2216,phosphatidate cytidylyltransferase (EC:2.7.7.41),cdsA,BX927147,cg2216,2106282.0,2107175.0,-
cg2217,ribosome releasing factor,frr,BX927147,cg2217,2107333.0,2107890.0,-
cg2218,uridylate kinase,pyrH,BX927147,cg2218,2107983.0,2108714.0,-
cg2221,elongation factor Ts,tsf,BX927147,cg2221,2109050.0,2109877.0,-
cg2222,30S ribosomal protein S2,rpsB,BX927147,cg2222,2110118.0,2110936.0,-
cg2223,putative secreted or membrane protein related to metalloendopeptidase,0,BX927147,cg2223,2111331.0,2111813.0,+
cg2224,tyrosine recombinase,xerC,BX927147,cg2224,2111810.0,2112757.0,-
cg2226,"putative rossmann fold nucleotide-binding protein involved in DNA uptake, conserved",0,BX927147,cg2226,2112932.0,2114116.0,-
cg2227,putative ATPase with chaperone activity,0,BX927147,cg2227,2114113.0,2115636.0,-
cg2228,putative endonuclease,0,BX927147,cg2228,2115623.0,2115991.0,-
cg2229,putative excinuclease ATPase subunit or CTP synthase UTP-ammonia lyase,0,BX927147,cg2229,2116311.0,2116616.0,-
cg2230,ribonuclease HII (EC:3.1.26.4),rnhB,BX927147,cg2230,2116613.0,2117281.0,-
cg2232,putative signal peptidase I spase I (EC:3.4.21.89),lepB,BX927147,cg2232,2117308.0,2118096.0,-
cg2234,"putative ABC-type putative ironIII dicitrate transporter, substrate-binding lipoprotein",0,BX927147,cg2234,2118275.0,2119219.0,+
cg2235,50S ribosomal protein L19,rplS,BX927147,cg2235,2119681.0,2120022.0,-
cg2236,thiamine-phosphate pyrophosphorylase (EC:2.5.1.3),thiE,BX927147,cg2236,2120385.0,2121050.0,+
cg2237,putative D-amino acid oxidase flavoprotein oxidoreductase (EC:1.4.3.3),thiO,BX927147,cg2237,2121047.0,2122171.0,+
cg2238,sulfur transfer protein involved in thiamine biosynthesis,thiS,BX927147,cg2238,2122185.0,2122382.0,+
cg2239,"thiazole synthase, involved in thiamine biosynthesis",thiG,BX927147,cg2239,2122384.0,2123166.0,+
cg2240,"molybdopterin biosynthesis protein MoeB, involved in thiamine biosynthesis",thiF,BX927147,cg2240,2123168.0,2124244.0,+
cg2241,"transcriptional accessory protein, RNA binding",tex,BX927147,cg2241,2124507.0,2126783.0,-
cg2242,"putative transcription regulation repressor, LacI-family, struture is known: pdb 3JVD",0,BX927147,cg2242,2126794.0,2127771.0,-
cg2243,"putative secondary Na+:2-oxoglutarate/malate/di-,tricarboxylate symporter, divalent anion:Na+ symporter DASS-family",0,BX927147,cg2243,2127801.0,2129132.0,-
cg2244,"putative 3-carboxy-cis,cis-muconate cycloisomerase, or Lyase class I-family",pcaB2,BX927147,cg2244,2129334.0,2130587.0,-
cg2247,hypothetical protein,0,BX927147,cg2247,2131158.0,2131529.0,-
cg2248,"putative membrane protein, DedA-family",0,BX927147,cg2248,2131554.0,2132246.0,-
cg2249,tRNA guanine-N1--methyltransferase (EC:2.1.1.31),trmD,BX927147,cg2249,2132243.0,2133112.0,-
cg2250,putative secreted lipoprotein,0,BX927147,cg2250,2133148.0,2133798.0,+
cg2251,16S rRNA-processing protein,rimM,BX927147,cg2251,2133795.0,2134310.0,-
cg2252,putative double-stranded ?-helix domain,0,BX927147,cg2252,2134440.0,2134790.0,+
cg2253,30S ribosomal protein S16,rpsP,BX927147,cg2253,2134862.0,2135359.0,-
cg2254,putative ankyrin repeat protein,0,BX927147,cg2254,2135675.0,2136151.0,+
cg2255,"putative ABC-type multidrug/daunorubicin transport system, permease component",0,BX927147,cg2255,2136171.0,2137040.0,-
cg2256,"putative ABC-type multidrug/daunorubicin transport system, ATPase component",0,BX927147,cg2256,2137037.0,2137915.0,-
cg2257,signal recognition particle GTPase,srp,BX927147,cg2257,2137991.0,2139634.0,-
cg2258,PII uridylyl-transferase (EC:2.7.7.59),glnD,BX927147,cg2258,2139713.0,2141791.0,-
cg2260,nitrogen transcriptional regulator PII,glnK,BX927147,cg2260,2141798.0,2142136.0,-
cg2261,low affinity ammonium uptake protein,amtB,BX927147,cg2261,2142201.0,2143517.0,-
cg2262,signal recognition particle GTPase,ftsY,BX927147,cg2262,2143806.0,2145536.0,-
cg2263,hypothetical protein,0,BX927147,cg2263,2146139.0,2149513.0,-
cg2265,chromosome segregation ATPase,smc,BX927147,cg2265,2149657.0,2153124.0,-
cg2266,putative acylphosphatase (EC:3.6.1.7),0,BX927147,cg2266,2153139.0,2153423.0,-
cg2267,putative membrane protein,0,BX927147,cg2267,2153434.0,2155272.0,-
cg2268,"putative transcriptional regulator, LysR-family",0,BX927147,cg2268,2155380.0,2156240.0,-
cg2269,putative permease,0,BX927147,cg2269,2156355.0,2157164.0,+
cg2270,"hypothetical protein, conserved",0,BX927147,cg2270,2157262.0,2157711.0,-
cg2271,"putative secondary Co2+/Zn2+/Cd2+ efflux transporter, cation diffusion facilitator CDF-family",0,BX927147,cg2271,2157721.0,2158338.0,-
cg2272,formamidopyrimidine-DNA glycosylase (EC:3.2.2.23),mutM1,BX927147,cg2272,2158342.0,2159175.0,-
cg2273,ribonuclease III (EC:3.1.26.3),rncS (rnc),BX927147,cg2273,2159195.0,2159938.0,-
cg2274,"putative metal-binding, possibly nucleic acid-binding protein",0,BX927147,cg2274,2159935.0,2160471.0,-
cg2275,"putative cell division initiation protein, some homology to F0F1-type ATP synthase b subunit",0,BX927147,cg2275,2160569.0,2161360.0,-
cg2277,"putative ABC-type multidrug/protein/lipid transport system, transmembrane ATPase component",0,BX927147,cg2277,2161575.0,2163200.0,+
cg2279,"putative ABC-type multidrug/protein/lipid transport system, transmembrane ATPase component",0,BX927147,cg2279,2163197.0,2164729.0,+
cg2280,"glutamate dehydrogenase, NADP-specific (EC:1.4.1.4)",gdh,BX927147,cg2280,2164771.0,2166114.0,-
cg2282,glycerate kinase (EC:2.7.1.31),glxK,BX927147,cg2282,2166914.0,2168038.0,+
cg2283,hypothetical protein,0,BX927147,cg2283,2168035.0,2168433.0,-
cg2284,galactose-1-phosphate uridylyltransferase (EC:2.7.7.12),galT,BX927147,cg2284,2168464.0,2169792.0,+
cg2285,putative hippurate hydrolase protein,hipO,BX927147,cg2285,2169839.0,2171104.0,+
cg2286,"putative membrane protein, carbohydrate phosphorylase",0,BX927147,cg2286,2171101.0,2171439.0,-
cg2287,putative membrane protein,0,BX927147,cg2287,2171478.0,2171594.0,-
cg2288,putative membrane protein,0,BX927147,cg2288,2171622.0,2171900.0,-
cg2289,"?-glucan phosphorylase, glycogen phosphorylase (EC:2.4.1.1), probably essential",glgP,BX927147,cg2289,2172020.0,2174572.0,-
cg2290,putative glyoxalase/bleomycin resistance/dioxygenase superfamily protein,0,BX927147,cg2290,2174619.0,2175521.0,-
cg2291,pyruvate kinase (EC:2.7.1.40),pyk,BX927147,cg2291,2175696.0,2177123.0,-
cg2292,prolipoprotein diacylglyceryl transferase (EC:2.4.99.-),lgt,BX927147,cg2292,2177330.0,2178280.0,-
cg2293,"putative indole-3-glycerol phosphate synthase, essential ",0,BX927147,cg2293,2178395.0,2179180.0,-
cg2294,putative membrane protein,0,BX927147,cg2294,2179260.0,2179919.0,-
cg2296,phosphoribosyl-AMP cyclohydrolase (EC:3.5.4.19),hisI,BX927147,cg2296,2179948.0,2180304.0,-
cg2297,imidazole glycerol phosphate synthase subunit HisF (EC:4.1.3.-),hisF,BX927147,cg2297,2180301.0,2181077.0,-
cg2298,myo-inositol-1or 4-monophosphatase-family protein (EC:3.1.3.25),impA,BX927147,cg2298,2181079.0,2181906.0,-
cg2299,1-5-phosphoribosyl-5-[5-phosphoribosylaminomethylideneamino] imidazole-4-carboxamide isomerase (EC:5.3.1.16),hisA,BX927147,cg2299,2181910.0,2182650.0,-
cg2300,imidazole glycerol phosphate synthase subunit HisH (EC:2.4.2.-),hisH,BX927147,cg2300,2182669.0,2183304.0,-
cg2301,putative permease of the major facilitator superfamily,0,BX927147,cg2301,2184349.0,2185665.0,-
cg2302,putative membrane protein,0,BX927147,cg2302,2185667.0,2185894.0,-
cg2303,imidazoleglycerol-phosphate dehydratase (EC:4.2.1.19),hisB,BX927147,cg2303,2185897.0,2186505.0,-
cg2304,"histidinol-phosphate aminotransferase (EC:2.6.1.9), loss causes histidine auxotrophy ",hisC,BX927147,cg2304,2186522.0,2187622.0,-
cg2305,histidinol dehydrogenase (EC:1.1.1.23),hisD,BX927147,cg2305,2187628.0,2188956.0,-
cg2306,"hypothetical protein, conserved",0,BX927147,cg2306,2189190.0,2190392.0,+
cg2307,putative membrane protein,0,BX927147,cg2307,2190487.0,2191140.0,-
cg2308,putative secreted protein,0,BX927147,cg2308,2191215.0,2191859.0,-
cg2309,"transcriptional regulator, TetR-family, involved in biotin metabolism",bioQ,BX927147,cg2309,2191989.0,2192552.0,+
cg2310,glycogen debranching enzyme (EC:3.2.1.68),glgX,BX927147,cg2310,2192559.0,2195069.0,+
cg2311,putative SAM-dependent methyltransferase,0,BX927147,cg2311,2195180.0,2195983.0,+
cg2312,"putative hydroxypyruvate isomerase (EC:5.3.1.22), maybe involved in glyoxylate and dicarboxylate metabolism",gip,BX927147,cg2312,2196018.0,2196794.0,-
cg2313,myo-inositol 2-dehydrogenase (EC:1.1.1.18),idhA3,BX927147,cg2313,2196797.0,2197810.0,-
cg2314,"putative transcriptional regulator, LacI-family",0,BX927147,cg2314,2197937.0,2198935.0,+
cg2315,"putative ABC-typeironIII dicitrate transporter, ATPase subunit",0,BX927147,cg2315,2199127.0,2199858.0,-
cg2317,"putative ABC-type ironIII dicitrate transporter, permease subunit",0,BX927147,cg2317,2199928.0,2200968.0,-
cg2318,"putative ABC-type ironIII dicitrate transporter, substrate-binding lipoprotein",0,BX927147,cg2318,2200975.0,2201964.0,-
cg2320,"putative transcriptional regulator, ArsR-family",0,BX927147,cg2320,2202045.0,2202440.0,-
